country_id,Year,disease_id,Prevalence,Incidence,Mortality,Population Affected,Healthcare Access (%),Doctors per 1000,Hospital Beds per 1000,Recovery Rate (%),Improvement in 5 Years (%),Urbanization Rate (%)
13,2023,3.0,15.03,12.86,1.64,638078.0,81.84,3.98,0.87,76.87,0.78,58.42
13,2023,4.0,1.21,13.93,8.87,611011.0,73.37,3.44,2.09,85.09,9.49,52.72
13,2023,3.0,19.21,11.4,0.22,238029.0,73.98,2.2,2.72,76.86,7.75,69.95
13,2023,2.0,18.52,7.35,8.97,172187.0,76.17,4.23,2.39,69.73,6.48,77.28
13,2023,1.0,16.44,10.88,4.82,807870.0,91.8,3.33,6.59,68.22,1.91,80.98
13,2023,4.0,14.19,14.02,1.62,196337.0,61.96,4.31,0.89,78.08,3.97,51.8
13,2023,3.0,11.14,10.04,2.11,353528.0,55.53,0.79,8.33,93.37,4.7,61.88
13,2023,2.0,6.56,1.56,8.87,507669.0,73.41,2.02,0.62,86.17,8.8,63.71
13,2023,4.0,16.32,4.75,9.45,393151.0,61.25,3.72,1.1,53.18,6.64,55.73
13,2023,1.0,16.82,7.62,7.8,912815.0,63.62,3.8,5.67,76.99,0.21,37.39
13,2023,3.0,19.85,3.34,8.22,688433.0,91.71,3.1,4.19,87.81,2.97,73.31
13,2023,1.0,16.84,9.39,9.5,512011.0,62.01,3.51,1.01,64.77,5.22,40.45
13,2023,3.0,10.0,7.58,6.94,930938.0,79.07,4.63,3.92,89.07,0.92,75.85
13,2023,1.0,19.78,2.63,8.27,458994.0,87.85,4.58,2.78,83.94,4.68,87.03
13,2023,4.0,2.47,8.93,2.26,519068.0,82.6,1.82,7.52,62.39,4.59,67.24
13,2023,4.0,7.44,11.15,4.06,118963.0,70.81,1.65,4.46,72.6,6.2,39.5
13,2023,4.0,10.55,6.29,6.37,622355.0,59.4,0.7,2.03,51.89,1.82,49.0
13,2023,1.0,9.68,11.55,4.88,870042.0,91.15,0.96,3.63,51.82,6.59,86.47
13,2023,3.0,6.81,12.21,5.68,246669.0,63.52,2.55,5.81,66.78,1.89,89.06
13,2023,2.0,3.11,7.09,2.1,35083.0,64.25,1.76,2.67,59.89,9.97,42.71
13,2023,3.0,0.8,14.7,7.8,438642.0,64.82,1.46,7.66,50.38,5.58,25.66
13,2023,3.0,9.48,12.42,9.86,524132.0,56.46,4.19,3.64,73.27,0.47,54.65
13,2023,1.0,2.34,13.31,2.36,566032.0,67.88,1.62,7.48,96.65,7.75,34.2
13,2023,1.0,1.57,14.53,7.49,191302.0,71.38,3.6,8.51,55.06,8.4,77.87
13,2023,2.0,12.16,13.2,4.47,107612.0,93.15,1.94,0.61,65.45,9.28,84.26
13,2023,2.0,16.77,1.5,6.0,951699.0,62.23,3.25,4.68,76.55,8.59,79.69
13,2023,2.0,11.16,11.41,6.45,453725.0,58.75,1.68,8.48,74.74,4.28,24.34
13,2023,4.0,6.29,11.52,8.32,686832.0,95.16,0.56,7.55,91.3,2.54,84.2
13,2023,3.0,13.58,0.86,9.85,475039.0,55.64,1.53,5.45,97.94,2.38,41.0
13,2023,3.0,17.52,9.0,0.67,884466.0,57.09,4.24,9.24,50.58,3.47,88.1
13,2023,1.0,11.2,6.62,3.55,14690.0,85.33,2.5,4.55,67.75,6.07,25.04
13,2023,3.0,9.2,10.18,4.07,103918.0,60.69,2.8,1.18,92.23,8.28,41.19
13,2023,4.0,4.1,8.67,4.69,782597.0,97.28,2.83,3.52,89.22,4.7,44.8
13,2023,2.0,4.42,8.53,3.64,385291.0,96.24,1.56,1.21,81.48,6.42,71.7
13,2023,2.0,7.45,8.63,6.26,79689.0,51.85,4.09,4.96,93.53,4.55,57.85
13,2023,2.0,13.38,9.2,5.46,608891.0,54.96,3.05,7.45,87.13,3.94,59.79
14,2023,2.0,6.3,3.88,1.58,986205.0,65.37,4.26,9.33,65.09,1.0,79.76
14,2023,1.0,1.61,14.85,6.33,198700.0,72.77,4.19,7.99,68.34,4.66,84.2
14,2023,3.0,6.99,6.8,1.26,761904.0,86.87,1.01,1.98,65.92,6.4,40.9
14,2023,1.0,19.16,4.52,1.63,254819.0,83.06,2.82,7.36,76.4,5.27,59.1
14,2023,2.0,9.13,1.61,7.16,979534.0,70.97,1.28,5.03,82.24,7.0,80.36
14,2023,4.0,0.31,9.92,5.98,797507.0,88.63,4.26,7.43,76.9,8.78,79.18
14,2023,1.0,0.25,1.93,5.3,88803.0,87.93,4.47,3.36,70.78,5.73,73.95
14,2023,4.0,5.38,0.19,2.69,926777.0,60.75,3.62,2.71,72.28,7.69,43.29
14,2023,1.0,6.9,9.51,9.6,27209.0,66.22,4.14,4.45,95.43,5.63,56.39
14,2023,3.0,6.03,5.42,7.19,694402.0,84.21,2.39,2.97,73.93,7.29,82.16
14,2023,1.0,9.76,12.88,3.92,224741.0,82.89,0.95,6.79,98.17,8.05,35.25
14,2023,2.0,17.89,10.94,5.87,924205.0,53.93,0.67,3.48,73.31,9.58,82.63
14,2023,1.0,1.18,4.05,7.21,631671.0,82.22,1.78,1.83,82.43,6.59,69.2
14,2023,4.0,10.59,9.78,2.45,933681.0,54.87,1.15,5.0,88.64,8.99,70.8
14,2023,4.0,7.4,4.08,3.07,7997.0,76.64,2.69,7.84,73.98,3.87,55.17
14,2023,2.0,11.51,2.77,8.28,232256.0,61.15,2.37,8.0,93.38,7.93,29.18
14,2023,3.0,11.68,6.94,6.85,228642.0,66.22,2.84,0.98,52.49,6.19,29.35
14,2023,4.0,18.59,6.55,0.17,378653.0,62.95,0.56,2.73,51.68,0.26,46.51
14,2023,3.0,12.0,3.34,3.42,825469.0,69.37,4.27,8.79,76.74,2.09,46.25
14,2023,3.0,6.85,8.64,7.51,308387.0,66.07,2.07,9.89,72.28,2.51,73.86
14,2023,3.0,8.34,8.06,3.16,686122.0,61.69,3.04,7.56,59.24,8.54,49.82
14,2023,2.0,10.48,13.42,1.84,800414.0,87.04,1.59,1.78,50.71,8.78,28.91
14,2023,3.0,16.9,11.31,8.39,459982.0,69.9,4.49,7.89,67.43,9.62,82.65
14,2023,3.0,8.55,12.7,1.65,954178.0,61.51,0.83,8.65,56.48,3.64,86.3
14,2023,1.0,14.45,5.36,1.03,624841.0,68.36,3.61,9.0,96.48,4.18,67.65
14,2023,3.0,16.94,6.47,8.37,877690.0,52.53,2.68,6.1,64.05,0.9,48.12
14,2023,4.0,15.72,0.59,8.7,347283.0,52.66,3.8,2.02,80.93,7.56,89.06
14,2023,2.0,8.93,9.99,1.31,509118.0,59.19,0.86,9.62,74.79,4.84,39.66
14,2023,4.0,17.0,1.26,9.57,309533.0,71.09,1.32,2.56,56.96,5.61,47.56
14,2023,1.0,16.98,12.72,8.61,495201.0,98.11,0.68,1.39,85.2,7.32,49.79
14,2023,1.0,10.42,9.06,2.37,906432.0,93.04,4.18,5.51,79.42,2.2,33.49
14,2023,2.0,2.52,6.07,8.17,912446.0,88.57,0.89,3.05,54.77,2.48,81.43
14,2023,4.0,8.99,0.81,0.31,49864.0,78.36,1.67,1.32,55.83,9.75,48.76
14,2023,4.0,14.98,4.38,3.67,24448.0,67.82,2.72,3.37,95.16,1.3,23.12
14,2023,3.0,5.3,1.61,9.9,671783.0,76.02,2.12,0.96,83.26,4.18,81.27
14,2023,2.0,13.26,1.08,9.36,251764.0,86.34,2.28,7.01,55.83,1.71,42.17
14,2023,2.0,0.73,1.23,3.83,59496.0,67.59,2.92,2.72,62.05,5.12,85.8
14,2023,2.0,10.42,9.43,6.4,958132.0,84.06,2.55,1.84,80.48,7.34,57.92
14,2023,4.0,12.82,5.15,4.55,834224.0,92.91,2.37,2.85,73.3,6.17,43.1
14,2023,1.0,7.24,2.88,4.77,929298.0,97.98,4.03,0.6,50.34,2.94,49.26
14,2023,2.0,12.65,3.32,5.91,594553.0,76.03,3.43,5.73,69.9,5.19,48.41
14,2023,2.0,9.99,6.38,4.09,102354.0,51.65,0.7,1.69,85.04,2.71,89.17
14,2023,3.0,0.84,5.54,4.73,767864.0,68.66,0.83,9.44,91.44,5.08,88.18
14,2023,4.0,15.87,13.02,5.89,667750.0,92.33,3.06,8.16,54.15,7.82,44.53
14,2023,2.0,18.13,1.52,5.35,285247.0,83.87,2.75,5.28,52.12,0.68,51.11
14,2023,1.0,10.26,6.83,7.64,87905.0,66.75,0.53,6.31,69.17,4.62,53.55
14,2023,2.0,1.5,12.16,2.82,893021.0,93.87,0.92,9.37,66.52,3.15,61.51
14,2023,3.0,6.85,1.78,2.94,400520.0,50.45,2.55,4.71,74.17,8.79,69.21
14,2023,4.0,14.18,3.07,4.06,862348.0,53.97,2.0,0.62,70.9,2.44,76.28
14,2023,3.0,7.73,2.6,0.63,805050.0,52.78,4.37,3.85,84.72,9.98,78.32
14,2023,2.0,13.2,5.49,2.11,132759.0,72.62,3.4,2.57,54.53,1.16,55.86
14,2023,3.0,10.59,14.83,6.53,293741.0,96.63,3.03,5.47,68.47,2.36,63.17
14,2023,1.0,14.69,2.06,6.76,48756.0,98.35,1.12,7.91,64.37,5.11,25.19
14,2023,1.0,1.93,2.57,5.13,220941.0,79.71,4.0,7.4,57.56,7.05,42.52
14,2023,1.0,13.87,13.14,5.01,689503.0,92.87,3.65,4.59,57.54,1.63,53.94
14,2023,3.0,5.17,13.67,3.48,748524.0,92.33,2.68,2.26,74.86,4.21,53.1
14,2023,2.0,9.67,2.79,9.22,509123.0,51.82,1.85,3.71,73.15,8.95,34.74
14,2023,2.0,5.3,2.38,3.17,381247.0,81.97,2.85,3.01,64.15,9.96,26.24
14,2023,4.0,19.67,10.45,4.78,533379.0,92.14,3.43,3.15,86.93,6.31,40.5
14,2023,3.0,11.22,2.76,1.82,581977.0,75.68,1.12,4.13,72.58,7.12,76.88
14,2023,1.0,3.7,2.33,3.25,198236.0,62.1,1.66,1.59,94.59,3.23,85.81
14,2023,1.0,6.5,5.11,3.7,24872.0,54.16,1.79,6.02,82.45,5.06,82.7
14,2023,3.0,5.8,0.1,7.93,698477.0,97.98,2.02,1.3,58.73,0.61,36.55
14,2023,2.0,13.85,0.16,4.92,330320.0,70.23,4.96,0.83,51.96,5.92,52.79
14,2023,2.0,0.47,4.89,5.09,474916.0,56.0,2.97,1.73,80.39,5.07,64.62
14,2023,4.0,9.88,7.47,2.4,318918.0,82.87,2.84,6.31,58.53,3.38,55.57
14,2023,1.0,2.9,5.63,0.62,223368.0,81.96,1.63,4.89,80.47,8.06,32.89
15,2023,4.0,1.61,15.0,7.66,353105.0,57.01,3.38,1.03,74.88,7.5,56.89
15,2023,3.0,9.11,11.68,0.5,183873.0,87.79,2.38,4.21,97.44,7.65,32.27
15,2023,2.0,9.11,12.74,9.17,930364.0,70.19,1.37,4.73,59.18,2.66,40.7
15,2023,1.0,2.05,3.99,2.74,76059.0,67.93,1.03,2.9,51.9,3.22,38.1
15,2023,4.0,18.99,9.13,5.58,995969.0,91.59,0.8,2.52,85.26,4.49,79.4
15,2023,4.0,11.12,0.2,8.24,68443.0,95.91,3.25,8.07,60.38,3.25,26.62
15,2023,4.0,14.57,1.26,8.89,880640.0,80.02,4.18,8.98,57.27,8.01,43.49
15,2023,3.0,12.97,8.49,9.22,506971.0,67.8,3.23,8.85,87.52,5.45,83.67
15,2023,2.0,17.76,14.64,7.13,74807.0,98.14,1.58,4.51,67.05,2.18,56.59
15,2023,1.0,14.93,9.46,7.03,132744.0,75.13,4.99,8.27,75.21,2.06,21.12
15,2023,4.0,17.14,5.74,7.9,646501.0,55.57,2.64,2.34,52.39,3.22,83.13
15,2023,4.0,13.42,2.41,2.54,882710.0,94.48,1.04,9.49,67.81,8.88,56.01
15,2023,2.0,17.71,12.54,8.48,265809.0,55.27,2.9,9.5,95.57,0.1,82.73
15,2023,4.0,16.1,11.95,9.9,658074.0,88.31,2.78,5.4,71.26,9.71,34.03
15,2023,1.0,12.84,7.57,9.34,495112.0,98.19,4.08,2.95,90.96,5.9,25.18
15,2023,2.0,11.41,6.68,2.05,216603.0,80.88,3.49,7.73,98.31,3.52,55.31
15,2023,2.0,1.14,11.86,7.64,655455.0,95.13,2.39,7.99,95.84,0.69,50.29
15,2023,2.0,13.17,3.32,3.5,128784.0,69.76,4.74,7.86,80.31,5.07,53.69
15,2023,2.0,7.04,6.71,0.54,594749.0,58.68,2.74,3.46,81.15,4.93,32.99
15,2023,1.0,10.83,14.17,1.63,822963.0,81.21,2.3,8.75,92.5,2.0,49.59
15,2023,1.0,4.9,14.76,1.28,367723.0,94.13,3.44,5.86,53.75,9.31,33.22
15,2023,2.0,14.59,9.44,4.73,199418.0,53.36,3.44,1.96,62.72,0.09,21.13
15,2023,1.0,9.65,10.95,8.81,932093.0,51.44,2.83,1.23,91.33,5.12,81.61
15,2023,3.0,19.98,13.46,7.61,169637.0,73.87,4.43,6.49,75.26,1.99,48.53
15,2023,1.0,13.05,14.96,1.8,7957.0,98.12,1.47,1.06,84.64,3.19,60.73
15,2023,4.0,7.75,10.43,1.58,859834.0,90.67,2.35,9.93,62.12,2.76,60.83
15,2023,3.0,10.7,8.74,8.92,680436.0,55.89,2.91,9.91,52.29,6.87,89.84
15,2023,3.0,3.08,8.73,5.1,868804.0,94.27,1.32,1.31,53.49,8.12,78.95
15,2023,3.0,17.46,8.39,2.45,747368.0,78.05,1.8,5.72,68.48,4.89,65.89
15,2023,1.0,4.36,11.44,3.66,31987.0,77.48,0.64,5.38,68.58,2.66,26.13
15,2023,4.0,9.72,10.72,9.07,785641.0,83.92,3.26,6.29,64.9,3.19,50.58
15,2023,1.0,16.44,3.62,7.93,753549.0,89.59,0.79,6.06,86.69,6.03,29.53
15,2023,3.0,1.61,11.7,8.89,291248.0,82.29,3.53,4.67,56.2,6.58,39.33
15,2023,3.0,9.52,2.9,7.91,550852.0,82.07,2.19,3.95,80.01,6.09,52.69
15,2023,1.0,7.02,14.95,8.67,396412.0,91.62,4.26,2.14,98.07,5.6,69.89
15,2023,4.0,17.43,3.87,5.64,763144.0,99.29,2.69,4.94,74.65,8.34,84.11
15,2023,4.0,17.89,9.74,5.16,40937.0,84.71,1.69,3.85,65.29,9.23,22.57
15,2023,3.0,11.85,9.49,5.43,248936.0,65.18,0.58,5.48,83.8,1.23,61.13
15,2023,1.0,3.12,14.19,9.78,331876.0,98.69,1.61,7.01,58.05,1.3,53.06
15,2023,4.0,3.88,6.41,1.82,782594.0,72.79,4.59,4.04,84.0,3.46,70.09
15,2023,4.0,11.42,4.34,0.54,529024.0,91.7,1.91,5.73,79.42,0.86,73.59
15,2023,3.0,4.49,5.06,3.52,106420.0,78.92,1.56,6.35,51.39,1.79,39.25
15,2023,4.0,11.0,3.5,8.94,463329.0,63.01,2.87,9.02,57.28,4.51,71.71
15,2023,2.0,13.45,7.09,4.86,694507.0,88.82,3.6,1.42,54.38,0.95,80.87
15,2023,1.0,5.75,3.13,3.34,459412.0,71.02,4.05,3.2,77.34,9.13,52.94
15,2023,3.0,11.04,8.04,3.5,655574.0,74.33,1.32,3.61,93.83,3.16,81.89
15,2023,2.0,9.56,3.92,7.95,987490.0,67.94,4.7,8.98,86.3,0.33,40.54
15,2023,3.0,5.56,4.53,6.59,717206.0,75.53,4.55,2.01,73.77,3.65,24.94
15,2023,4.0,0.12,12.75,5.6,152207.0,54.76,1.7,5.66,75.35,6.07,30.92
15,2023,3.0,19.52,14.62,4.4,612623.0,70.17,3.17,8.74,96.07,9.06,87.39
15,2023,4.0,8.2,4.8,4.12,598464.0,73.91,1.37,7.61,70.6,4.46,20.44
15,2023,3.0,16.9,11.84,1.76,214028.0,81.73,2.91,8.34,51.11,5.52,35.91
15,2023,2.0,15.87,12.89,0.63,577297.0,68.2,3.53,1.09,90.59,6.42,27.14
15,2023,1.0,19.66,3.75,0.16,772327.0,78.05,4.71,1.27,90.42,7.86,65.4
15,2023,1.0,19.61,1.29,7.28,131693.0,50.86,1.03,9.97,84.66,5.66,62.17
15,2023,4.0,0.59,7.54,8.59,856695.0,95.86,2.64,1.31,88.53,0.93,20.1
15,2023,4.0,17.55,12.37,8.34,335930.0,51.9,3.53,5.78,51.27,5.73,26.3
15,2023,3.0,15.26,12.72,1.89,733576.0,51.95,2.34,3.71,85.05,2.22,22.82
15,2023,2.0,5.78,13.92,9.66,417378.0,92.8,4.8,1.28,67.38,1.26,61.97
15,2023,3.0,1.75,9.6,7.69,407048.0,80.67,3.25,0.68,50.47,1.33,29.93
15,2023,1.0,8.97,0.57,6.26,366499.0,81.78,4.9,3.21,86.09,2.55,37.64
15,2023,2.0,4.41,8.34,8.58,953897.0,50.76,1.34,0.62,93.64,4.26,88.47
15,2023,2.0,17.02,1.83,2.09,531724.0,51.89,2.0,9.68,81.1,6.85,75.66
15,2023,4.0,17.38,1.17,4.36,291623.0,86.99,1.01,9.35,83.07,7.84,27.64
15,2023,4.0,6.29,6.63,3.96,954246.0,58.67,4.87,3.34,70.9,4.4,20.35
15,2023,1.0,13.98,5.15,3.16,95685.0,87.3,2.49,2.94,71.74,3.46,64.51
15,2023,2.0,16.71,8.57,9.09,363036.0,83.63,3.5,8.55,83.94,1.68,83.66
15,2023,3.0,14.58,1.27,9.7,588532.0,74.22,3.03,7.47,66.22,2.52,83.85
15,2023,1.0,4.62,2.04,0.52,692844.0,92.4,3.64,9.3,50.27,9.53,52.17
15,2023,2.0,0.89,13.41,6.99,92526.0,70.5,1.38,0.64,88.59,3.56,33.24
15,2023,3.0,13.75,5.28,8.66,578857.0,86.68,2.76,9.73,88.39,6.02,53.68
15,2023,1.0,19.69,4.82,8.35,892131.0,90.71,4.7,0.75,57.21,6.25,53.18
15,2023,3.0,19.76,8.18,1.02,777036.0,81.42,1.08,4.02,75.87,1.17,54.26
15,2023,4.0,7.57,10.82,2.99,520608.0,68.04,1.72,1.49,92.92,4.34,67.07
15,2023,4.0,18.56,3.34,7.34,493101.0,82.97,4.4,4.19,93.26,0.76,84.03
15,2023,4.0,3.24,6.71,1.97,458960.0,65.62,4.26,0.82,89.06,2.38,23.36
15,2023,4.0,17.22,6.5,8.61,138782.0,73.87,3.23,7.6,63.67,6.09,79.77
15,2023,2.0,3.39,7.59,5.72,175438.0,68.84,0.72,5.41,76.96,8.31,62.5
15,2023,4.0,7.61,3.68,6.49,278543.0,51.46,0.71,3.7,54.6,5.06,60.05
15,2023,4.0,7.76,2.78,3.96,864346.0,61.05,4.1,6.92,98.28,4.5,61.23
15,2023,2.0,11.86,8.31,0.96,82549.0,66.03,3.81,7.88,80.09,8.05,65.03
15,2023,2.0,10.88,13.49,9.23,380042.0,83.96,3.69,9.65,97.79,6.5,35.28
15,2023,4.0,5.4,3.78,8.54,598022.0,97.85,1.71,3.15,56.97,8.66,59.59
15,2023,4.0,9.24,6.93,2.71,417424.0,78.78,0.9,9.97,79.95,9.09,49.81
15,2023,1.0,1.54,3.82,8.22,363377.0,96.38,1.79,9.79,70.62,9.69,84.8
5,2023,1.0,10.31,13.73,4.52,858604.0,53.84,1.47,4.65,58.26,5.44,35.56
5,2023,1.0,8.64,10.46,7.14,373260.0,77.74,3.58,1.36,83.92,6.9,84.0
5,2023,2.0,5.53,5.68,1.71,402338.0,83.12,0.99,2.86,64.93,7.25,78.85
5,2023,3.0,14.2,7.87,3.13,249438.0,67.29,2.72,8.57,51.89,1.47,31.04
5,2023,3.0,18.94,4.25,7.16,181818.0,78.68,3.92,8.52,53.11,7.76,54.76
5,2023,4.0,1.09,3.79,1.65,220135.0,61.22,1.89,8.76,92.54,4.9,77.7
5,2023,1.0,10.24,6.44,7.47,17489.0,72.78,4.08,7.49,64.64,1.8,22.28
5,2023,4.0,14.33,11.9,2.9,651461.0,83.69,4.08,4.05,89.51,5.51,79.71
5,2023,3.0,3.22,4.56,6.49,286285.0,77.43,4.56,4.59,70.41,8.48,50.18
5,2023,4.0,3.11,11.79,4.56,393265.0,67.85,4.89,8.24,81.6,4.03,33.14
5,2023,3.0,8.05,8.67,6.03,286936.0,58.62,1.34,3.97,62.49,1.57,80.44
5,2023,2.0,1.47,5.33,5.54,724831.0,97.92,3.58,2.88,55.83,6.05,64.33
5,2023,4.0,17.51,11.84,7.82,37703.0,70.29,4.42,6.28,57.55,9.14,60.34
5,2023,2.0,18.88,5.95,6.18,685035.0,69.28,2.73,7.01,55.63,0.37,80.27
5,2023,1.0,18.07,6.15,8.16,438871.0,92.68,1.14,7.34,90.17,5.91,68.45
5,2023,2.0,16.53,9.15,6.4,967158.0,70.18,2.84,6.35,83.55,2.19,40.96
5,2023,4.0,17.2,2.34,3.56,622879.0,95.73,3.6,6.77,82.54,8.51,23.5
5,2023,3.0,11.49,10.04,6.17,726645.0,91.04,1.06,6.45,51.41,7.08,27.4
5,2023,4.0,5.13,13.55,2.86,892140.0,51.21,1.43,3.24,75.49,4.25,84.96
5,2023,3.0,1.06,14.88,1.98,99481.0,69.72,2.96,1.27,75.06,2.72,52.37
5,2023,1.0,14.96,5.46,3.64,988753.0,72.9,1.91,2.77,79.0,2.54,84.23
5,2023,3.0,8.68,9.33,4.34,585847.0,91.12,3.78,4.94,69.07,9.04,21.14
5,2023,4.0,18.33,9.15,9.12,908065.0,60.89,4.96,4.79,63.72,3.77,68.26
5,2023,3.0,3.05,10.33,8.13,749263.0,66.21,2.15,8.41,76.24,0.47,27.89
5,2023,3.0,6.0,8.76,6.88,786326.0,91.02,4.89,2.13,69.07,0.86,33.08
5,2023,2.0,0.31,11.48,2.97,260789.0,79.98,2.74,1.84,97.95,6.89,29.78
5,2023,2.0,2.81,12.31,9.52,948609.0,88.48,4.52,1.97,66.92,5.21,52.87
5,2023,2.0,11.65,12.86,3.58,956949.0,90.01,1.99,4.03,85.57,6.61,88.46
5,2023,1.0,1.66,14.21,0.45,180657.0,59.1,4.02,6.66,68.42,3.42,74.29
5,2023,2.0,11.81,8.22,2.69,311485.0,58.99,4.34,3.74,80.93,1.37,72.9
5,2023,4.0,12.93,6.61,8.51,518851.0,77.86,4.63,4.33,69.69,3.34,39.43
5,2023,4.0,13.37,6.05,7.39,704407.0,64.89,2.5,5.32,53.06,5.79,29.8
5,2023,4.0,16.63,14.03,4.0,454775.0,72.56,4.13,8.2,80.27,6.99,81.17
5,2023,2.0,12.51,7.83,3.98,163094.0,62.51,2.89,3.69,58.61,0.67,48.6
5,2023,2.0,11.7,1.96,9.61,196254.0,97.88,2.42,2.9,66.4,1.79,70.98
5,2023,4.0,16.81,8.02,2.9,104017.0,79.64,4.71,3.61,56.97,8.62,67.02
5,2023,4.0,1.9,12.24,5.36,719557.0,75.24,0.89,4.23,58.25,5.53,78.74
5,2023,1.0,12.59,12.38,3.14,385222.0,67.08,1.51,1.53,51.81,9.67,38.65
5,2023,2.0,6.42,13.3,6.02,374302.0,88.23,4.13,9.31,78.89,5.63,59.23
5,2023,1.0,19.73,4.15,0.43,964305.0,69.35,0.63,4.64,53.07,5.91,70.02
5,2023,2.0,0.3,1.84,0.52,597952.0,57.28,4.8,8.29,71.57,7.02,37.24
5,2023,2.0,4.28,1.42,0.84,1851.0,50.98,4.79,5.01,56.88,5.2,71.79
5,2023,3.0,16.77,4.34,4.06,871458.0,56.84,3.24,6.44,51.88,4.77,51.25
5,2023,1.0,17.75,9.85,2.86,822986.0,62.36,3.14,4.4,57.29,2.9,24.15
5,2023,1.0,19.23,8.18,0.7,553317.0,79.87,3.24,2.52,57.99,9.25,64.05
5,2023,2.0,5.65,11.7,5.76,806831.0,76.77,3.71,0.68,84.33,9.05,53.17
5,2023,2.0,16.29,9.63,6.12,30020.0,56.41,2.72,9.96,51.95,7.59,57.48
5,2023,3.0,5.31,13.39,6.86,402920.0,90.77,2.98,2.68,76.5,9.54,27.88
5,2023,1.0,10.71,5.54,8.52,168437.0,72.57,1.83,0.69,56.93,3.8,24.21
5,2023,3.0,3.61,4.48,4.51,174205.0,67.88,3.9,2.35,73.79,2.73,49.19
5,2023,3.0,5.75,12.31,3.27,963681.0,64.85,0.74,0.75,95.15,4.84,64.15
5,2023,1.0,19.63,2.82,3.03,349662.0,83.57,2.13,6.69,95.15,8.88,61.13
5,2023,1.0,5.51,7.06,3.75,879457.0,60.58,4.88,9.43,67.63,2.98,34.28
5,2023,1.0,0.81,6.35,9.98,551758.0,93.18,4.93,2.99,83.25,1.07,44.43
5,2023,2.0,13.93,4.05,4.33,30980.0,67.48,1.99,4.95,55.74,8.75,65.58
5,2023,3.0,12.19,7.88,4.45,382461.0,76.66,4.29,8.53,66.95,9.63,77.91
5,2023,3.0,13.25,12.26,6.35,155791.0,99.65,3.14,1.26,60.22,2.45,58.47
5,2023,4.0,1.73,7.41,4.1,90611.0,86.15,1.99,5.28,63.7,1.44,88.88
5,2023,4.0,15.61,13.89,9.14,252968.0,72.3,4.64,9.29,70.61,9.8,21.41
5,2023,3.0,3.99,4.27,5.46,512588.0,68.38,1.25,7.94,71.75,9.37,56.5
5,2023,3.0,4.21,13.12,4.49,715732.0,53.86,1.75,9.96,72.93,6.63,49.98
5,2023,1.0,4.48,14.59,1.41,841273.0,59.78,1.16,4.84,61.32,3.31,74.56
5,2023,3.0,17.53,4.59,4.39,863972.0,94.77,0.5,3.88,80.62,9.46,44.18
5,2023,4.0,14.69,6.95,7.84,839859.0,82.48,3.76,4.22,89.67,2.23,51.61
5,2023,3.0,16.47,10.33,8.61,27548.0,90.91,2.09,8.66,79.88,2.64,48.16
5,2023,4.0,19.59,13.97,3.58,112756.0,96.27,1.45,9.5,70.92,0.07,56.85
5,2023,4.0,15.91,0.23,6.33,173260.0,88.56,4.66,5.05,67.8,9.63,83.34
5,2023,4.0,1.6,14.03,1.11,997093.0,72.49,2.08,4.04,63.89,7.04,61.14
5,2023,3.0,14.04,10.53,1.2,374903.0,97.19,2.25,8.36,98.38,5.68,84.26
5,2023,1.0,4.14,12.86,9.02,58901.0,68.97,0.9,2.15,55.38,5.5,53.71
5,2023,3.0,2.7,4.88,5.87,383386.0,65.44,1.14,6.08,71.44,6.85,27.55
5,2023,1.0,2.8,3.72,0.18,175952.0,78.17,1.85,2.14,65.53,9.48,28.05
5,2023,4.0,7.92,9.63,8.92,152548.0,51.36,1.14,2.45,88.15,4.7,34.77
5,2023,2.0,2.63,13.47,6.54,204583.0,80.77,2.48,3.61,92.32,1.18,72.82
5,2023,1.0,8.25,8.93,8.77,959763.0,90.54,1.26,6.37,63.31,0.75,30.04
5,2023,3.0,9.4,13.54,6.61,968963.0,72.13,0.87,0.85,88.09,5.02,79.75
8,2023,4.0,3.73,11.83,6.67,548258.0,90.68,2.46,7.52,73.5,7.23,64.0
8,2023,3.0,13.57,6.38,4.76,142643.0,65.44,4.73,1.34,63.63,9.72,84.8
8,2023,3.0,12.03,3.45,5.0,854928.0,95.2,1.63,9.24,60.87,1.25,28.15
8,2023,3.0,5.29,7.17,3.13,871559.0,77.9,3.31,3.62,86.82,6.23,29.39
8,2023,4.0,14.93,4.69,1.91,673268.0,88.64,1.19,8.71,78.63,6.63,74.73
8,2023,3.0,19.13,0.14,5.45,772106.0,97.85,4.87,9.45,89.78,5.14,89.6
8,2023,3.0,13.64,1.77,1.77,124949.0,82.44,4.28,8.92,71.6,3.88,22.39
8,2023,2.0,10.07,3.15,6.37,126718.0,96.68,4.32,2.56,89.07,9.81,75.71
8,2023,4.0,6.82,9.73,3.5,375725.0,85.9,1.63,6.61,51.15,8.58,69.28
8,2023,3.0,0.46,5.66,2.85,785510.0,66.21,2.15,3.19,64.64,3.06,82.57
8,2023,3.0,14.79,3.85,7.89,134113.0,66.11,3.84,2.41,72.01,9.23,33.63
8,2023,3.0,12.5,3.3,3.69,466964.0,66.17,1.18,1.09,85.11,4.01,88.05
8,2023,4.0,14.04,4.73,9.85,934410.0,65.94,4.73,0.97,74.19,3.65,77.85
8,2023,2.0,11.09,10.13,3.44,859140.0,88.39,2.27,6.88,58.07,8.27,36.56
